rank,global_tokens,source_ranks,operation,median_ms,min_ms,max_ms
4,2048,4,redistribute_restore_only,0.09076159795125326,0.09040533701578776,0.09323200384775797
4,2048,8,original_owners,0.4582912127176921,0.45822188059488933,0.4593759854634603
4,2048,8,redistribute_routed_restore,0.3865514755249023,0.3864138603210449,0.3865973472595215
4,2048,8,redistribute_restore_only,0.09705706437428792,0.0966858704884847,0.09851413567860921
4,2048,16,original_owners,0.2881866772969564,0.28637440999348956,0.292301877339681
4,2048,16,redistribute_routed_restore,0.3454634666442871,0.3453738530476888,0.34606720606486
4,2048,16,redistribute_restore_only,0.05239573319753011,0.052339200178782144,0.05240853230158488
4,8192,4,original_owners,1.5017706553141277,1.501589330037435,1.5037675221761069
4,8192,4,redistribute_routed_restore,0.6370623906453451,0.6365258534749348,0.6391658782958984
4,8192,4,redistribute_restore_only,0.17191999753316242,0.17191680272420248,0.17269226710001628
4,8192,8,original_owners,1.4057674407958984,1.4055435180664062,1.4083211263020834
4,8192,8,redistribute_routed_restore,0.6788127899169922,0.6786176045735677,0.6804138819376627
4,8192,8,redistribute_restore_only,0.20815466245015463,0.20798400243123372,0.2102773348490397
