rank,tp,dp,context,chunk,cache_dtype,cold_prefill_cuda_ms,cold_prefill_wall_ms,dynamic_peak_bytes,cache_bytes,split_vs_unsplit_relative_l2,weights,samples
9,4,4,131072,8192,bfloat16,166.89517211914062,166.93194303661585,3713992192,150994944,0.004635781981050968,MLA layer 3,1
9,4,4,1048576,8192,bfloat16,8519.3271484375,8519.360924023204,5911283200,1207959552,0.006738480180501938,MLA layer 3,1
9,4,4,8192,8192,fp8_e4m3,3.463104009628296,3.5158999962732196,482411520,4718592,0.0,MLA layer 3,1
9,4,4,131072,8192,fp8_e4m3,163.51548767089844,163.55393105186522,3713992192,75497472,0.004787429701536894,MLA layer 3,1
9,4,4,1048576,8192,fp8_e4m3,8632.2109375,8632.241330924444,5911283200,603979776,0.006839616224169731,MLA layer 3,1
10,16,1,8192,8192,bfloat16,12.29417610168457,12.34728202689439,215811072,9437184,0.0,MLA layer 3,1
10,16,1,131072,8192,bfloat16,7612.51806640625,7612.548478064127,1236010496,150994944,0.004252754617482424,MLA layer 3,1
10,16,1,1048576,8192,bfloat16,2971.8466796875,2971.8737159855664,2586183168,1207959552,0.006312869489192963,MLA layer 3,1
10,16,1,1048576,4096,bfloat16,3800.644775390625,3800.672029959969,2476279296,1207959552,0.006080470513552427,MLA layer 3,1
10,16,1,1048576,16384,bfloat16,1982.051513671875,1982.079460984096,2803893760,1207959552,0.006186738610267639,MLA layer 3,1
10,16,1,8192,8192,fp8_e4m3,3.353087902069092,3.3820440294221044,215811072,4718592,0.0,MLA layer 3,1
10,16,1,131072,8192,fp8_e4m3,86.61888122558594,86.64767898153514,1236010496,75497472,0.004408787935972214,MLA layer 3,1
10,16,1,1048576,8192,fp8_e4m3,2941.037109375,2941.0622969735414,2586183168,603979776,0.006423066835850477,MLA layer 3,1
10,16,1,1048576,4096,fp8_e4m3,3945.059814453125,3945.088325999677,2476279296,603979776,0.00626356853172183,MLA layer 3,1
10,16,1,1048576,16384,fp8_e4m3,2017.0263671875,2017.0568350004032,2803893760,603979776,0.006239296402782202,MLA layer 3,1
10,8,2,8192,8192,bfloat16,3.1739840507507324,3.2132769702002406,304677888,9437184,0.0,MLA layer 3,1
10,8,2,131072,8192,bfloat16,106.6421127319336,106.66736995335668,2061960704,150994944,0.004243088886141777,MLA layer 3,1
10,8,2,1048576,8192,bfloat16,4369.87060546875,4369.895544019528,3694855680,1207959552,0.006312725134193897,MLA layer 3,1
10,8,2,8192,8192,fp8_e4m3,2.52239990234375,2.5502049829810858,304677888,4718592,0.0,MLA layer 3,1
10,8,2,131072,8192,fp8_e4m3,106.41007995605469,106.43725795671344,2061960704,75497472,0.004397677723318338,MLA layer 3,1
10,8,2,1048576,8192,fp8_e4m3,4491.4970703125,4491.522261989303,3694855680,603979776,0.006420935969799757,MLA layer 3,1
10,4,4,8192,8192,bfloat16,3.53983998298645,3.5810519475489855,482411520,9437184,0.0,MLA layer 3,1
10,4,4,131072,8192,bfloat16,167.00262451171875,167.03146300278604,3713992192,150994944,0.004635781981050968,MLA layer 3,1
10,4,4,1048576,8192,bfloat16,8519.50390625,8519.523515948094,5911283200,1207959552,0.006738480180501938,MLA layer 3,1
10,4,4,8192,8192,fp8_e4m3,3.712768077850342,3.7444119807332754,482411520,4718592,0.0,MLA layer 3,1
10,4,4,131072,8192,fp8_e4m3,163.661376953125,163.6889069341123,3713992192,75497472,0.004787429701536894,MLA layer 3,1
10,4,4,1048576,8192,fp8_e4m3,8632.3330078125,8632.353041903116,5911283200,603979776,0.006839616224169731,MLA layer 3,1
11,16,1,8192,8192,bfloat16,12.29094409942627,12.346097966656089,215811072,9437184,0.0,MLA layer 3,1
11,16,1,131072,8192,bfloat16,7612.51806640625,7612.549757934175,1236010496,150994944,0.004252754617482424,MLA layer 3,1
11,16,1,1048576,8192,bfloat16,2971.844970703125,2971.8731719767675,2586183168,1207959552,0.006312869489192963,MLA layer 3,1
11,16,1,1048576,4096,bfloat16,3800.645263671875,3800.673182005994,2476279296,1207959552,0.006080470513552427,MLA layer 3,1
11,16,1,1048576,16384,bfloat16,1982.045166015625,1982.0752369705588,2803893760,1207959552,0.006186738610267639,MLA layer 3,1
11,16,1,8192,8192,fp8_e4m3,3.3558080196380615,3.3850519685074687,215811072,4718592,0.0,MLA layer 3,1
11,16,1,131072,8192,fp8_e4m3,86.6190414428711,86.64675091858953,1236010496,75497472,0.004408787935972214,MLA layer 3,1
11,16,1,1048576,8192,fp8_e4m3,2941.01953125,2941.0484089748934,2586183168,603979776,0.006423066835850477,MLA layer 3,1
11,16,1,1048576,4096,fp8_e4m3,3945.056884765625,3945.085061946884,2476279296,603979776,0.00626356853172183,MLA layer 3,1
11,16,1,1048576,16384,fp8_e4m3,2017.0142822265625,2017.0455389888957,2803893760,603979776,0.006239296402782202,MLA layer 3,1
11,8,2,8192,8192,bfloat16,3.174623966217041,3.2148449681699276,304677888,9437184,0.0,MLA layer 3,1
11,8,2,131072,8192,bfloat16,106.64380645751953,106.67249001562595,2061960704,150994944,0.004243088886141777,MLA layer 3,1
11,8,2,1048576,8192,bfloat16,4369.8720703125,4369.896056014113,3694855680,1207959552,0.006312725134193897,MLA layer 3,1
11,8,2,8192,8192,fp8_e4m3,2.522559881210327,2.551357029005885,304677888,4718592,0.0,MLA layer 3,1
11,8,2,131072,8192,fp8_e4m3,106.4090576171875,106.43722605891526,2061960704,75497472,0.004397677723318338,MLA layer 3,1
11,8,2,1048576,8192,fp8_e4m3,4491.48974609375,4491.517877904698,3694855680,603979776,0.006420935969799757,MLA layer 3,1
11,4,4,8192,8192,bfloat16,3.538144111633301,3.5859800409525633,482411520,9437184,0.0,MLA layer 3,1
11,4,4,131072,8192,bfloat16,166.99891662597656,167.02845494728535,3713992192,150994944,0.004635781981050968,MLA layer 3,1
11,4,4,1048576,8192,bfloat16,8519.4873046875,8519.512188038789,5911283200,1207959552,0.006738480180501938,MLA layer 3,1
11,4,4,8192,8192,fp8_e4m3,3.7034881114959717,3.734812024049461,482411520,4718592,0.0,MLA layer 3,1
11,4,4,131072,8192,fp8_e4m3,163.63670349121094,163.6659629875794,3713992192,75497472,0.004787429701536894,MLA layer 3,1
11,4,4,1048576,8192,fp8_e4m3,8632.3349609375,8632.355698035099,5911283200,603979776,0.006839616224169731,MLA layer 3,1
12,16,1,8192,8192,bfloat16,12.133631706237793,12.208330444991589,215811072,9437184,0.0,MLA layer 3,1
12,16,1,131072,8192,bfloat16,7612.52587890625,7612.518227659166,1236010496,150994944,0.004252754617482424,MLA layer 3,1
12,16,1,1048576,8192,bfloat16,2971.78369140625,2971.802895888686,2586183168,1207959552,0.006312869489192963,MLA layer 3,1
12,16,1,1048576,4096,bfloat16,3800.630126953125,3800.6466580554843,2476279296,1207959552,0.006080470513552427,MLA layer 3,1
12,16,1,1048576,16384,bfloat16,1982.0008544921875,1982.027885504067,2803893760,1207959552,0.006186738610267639,MLA layer 3,1
12,16,1,8192,8192,fp8_e4m3,3.2174720764160156,3.267786465585232,215811072,4718592,0.0,MLA layer 3,1
12,16,1,131072,8192,fp8_e4m3,86.52310180664062,86.56203001737595,1236010496,75497472,0.004408787935972214,MLA layer 3,1
12,16,1,1048576,8192,fp8_e4m3,2940.72509765625,2940.7538566738367,2586183168,603979776,0.006423066835850477,MLA layer 3,1
12,16,1,1048576,4096,fp8_e4m3,3944.916015625,3944.9344221502542,2476279296,603979776,0.00626356853172183,MLA layer 3,1
12,16,1,1048576,16384,fp8_e4m3,2016.79931640625,2016.8273262679577,2803893760,603979776,0.006239296402782202,MLA layer 3,1
12,8,2,8192,8192,bfloat16,2.9918720722198486,3.0523641034960747,304677888,9437184,0.0,MLA layer 3,1
12,8,2,131072,8192,bfloat16,106.54243469238281,106.57937545329332,2061960704,150994944,0.004243088886141777,MLA layer 3,1
12,8,2,1048576,8192,bfloat16,4369.73291015625,4369.748575612903,3694855680,1207959552,0.006312725134193897,MLA layer 3,1
12,8,2,8192,8192,fp8_e4m3,2.3185598850250244,2.3551201447844505,304677888,4718592,0.0,MLA layer 3,1
12,8,2,131072,8192,fp8_e4m3,106.35711669921875,106.39154259115458,2061960704,75497472,0.004397677723318338,MLA layer 3,1
12,8,2,1048576,8192,fp8_e4m3,4491.35302734375,4491.361660882831,3694855680,603979776,0.006420935969799757,MLA layer 3,1
12,4,4,8192,8192,bfloat16,2.862368106842041,2.914861775934696,482411520,9437184,0.0,MLA layer 3,1
12,4,4,131072,8192,bfloat16,167.63104248046875,167.66345873475075,3713992192,150994944,0.004635781981050968,MLA layer 3,1
12,4,4,1048576,8192,bfloat16,8091.46630859375,8091.456428170204,5911283200,1207959552,0.006738480180501938,MLA layer 3,1
12,4,4,8192,8192,fp8_e4m3,3.3684799671173096,3.4094182774424553,482411520,4718592,0.0,MLA layer 3,1
12,4,4,131072,8192,fp8_e4m3,166.8047332763672,166.85288585722446,3713992192,75497472,0.004787429701536894,MLA layer 3,1
12,4,4,1048576,8192,fp8_e4m3,8132.98095703125,8132.97885004431,5911283200,603979776,0.006839616224169731,MLA layer 3,1
13,16,1,8192,8192,bfloat16,12.1692476272583,12.2370021417737,215811072,9437184,0.0,MLA layer 3,1
13,16,1,131072,8192,bfloat16,7612.43701171875,7612.436980940402,1236010496,150994944,0.004252754617482424,MLA layer 3,1
13,16,1,1048576,8192,bfloat16,2971.6640625,2971.697968430817,2586183168,1207959552,0.006312869489192963,MLA layer 3,1
13,16,1,1048576,4096,bfloat16,3800.60205078125,3800.6205139681697,2476279296,1207959552,0.006080470513552427,MLA layer 3,1
13,16,1,1048576,16384,bfloat16,1981.974365234375,1982.0033414289355,2803893760,1207959552,0.006186738610267639,MLA layer 3,1
13,16,1,8192,8192,fp8_e4m3,2.9816319942474365,3.0395956709980965,215811072,4718592,0.0,MLA layer 3,1
13,16,1,131072,8192,fp8_e4m3,86.2227554321289,86.27774380147457,1236010496,75497472,0.004408787935972214,MLA layer 3,1
13,16,1,1048576,8192,fp8_e4m3,2940.9345703125,2940.9516155719757,2586183168,603979776,0.006423066835850477,MLA layer 3,1
13,16,1,1048576,4096,fp8_e4m3,3944.939208984375,3944.9493987485766,2476279296,603979776,0.00626356853172183,MLA layer 3,1
13,16,1,1048576,16384,fp8_e4m3,2016.7313232421875,2016.760447062552,2803893760,603979776,0.006239296402782202,MLA layer 3,1
13,8,2,8192,8192,bfloat16,3.002239942550659,3.0553722754120827,304677888,9437184,0.0,MLA layer 3,1
13,8,2,131072,8192,bfloat16,106.54764556884766,106.58072028309107,2061960704,150994944,0.004243088886141777,MLA layer 3,1
13,8,2,1048576,8192,bfloat16,4369.77978515625,4369.786015711725,3694855680,1207959552,0.006312725134193897,MLA layer 3,1
13,8,2,8192,8192,fp8_e4m3,2.2984960079193115,2.3429282009601593,304677888,4718592,0.0,MLA layer 3,1
13,8,2,131072,8192,fp8_e4m3,106.35971069335938,106.39067832380533,2061960704,75497472,0.004397677723318338,MLA layer 3,1
13,8,2,1048576,8192,fp8_e4m3,4491.4248046875,4491.430236957967,3694855680,603979776,0.006420935969799757,MLA layer 3,1
13,4,4,8192,8192,bfloat16,2.7635200023651123,2.8198212385177612,482411520,9437184,0.0,MLA layer 3,1
13,4,4,131072,8192,bfloat16,167.5616912841797,167.61088371276855,3713992192,150994944,0.004635781981050968,MLA layer 3,1
13,4,4,1048576,8192,bfloat16,8091.54443359375,8091.5258359164,5911283200,1207959552,0.006738480180501938,MLA layer 3,1
13,4,4,8192,8192,fp8_e4m3,3.0100479125976562,3.0711479485034943,482411520,4718592,0.0,MLA layer 3,1
13,4,4,131072,8192,fp8_e4m3,166.8643798828125,166.90037306398153,3713992192,75497472,0.004787429701536894,MLA layer 3,1
13,4,4,1048576,8192,fp8_e4m3,8133.080078125,8133.068865165114,5911283200,603979776,0.006839616224169731,MLA layer 3,1
14,16,1,8192,8192,bfloat16,12.282048225402832,12.334025464951992,215811072,9437184,0.0,MLA layer 3,1
14,16,1,131072,8192,bfloat16,7612.5576171875,7612.544947303832,1236010496,150994944,0.004252754617482424,MLA layer 3,1
14,16,1,1048576,8192,bfloat16,2971.855224609375,2971.8671841546893,2586183168,1207959552,0.006312869489192963,MLA layer 3,1
14,16,1,1048576,4096,bfloat16,3800.651123046875,3800.663074478507,2476279296,1207959552,0.006080470513552427,MLA layer 3,1
14,16,1,1048576,16384,bfloat16,1982.030517578125,1982.0614196360111,2803893760,1207959552,0.006186738610267639,MLA layer 3,1
14,16,1,8192,8192,fp8_e4m3,3.343967914581299,3.375752829015255,215811072,4718592,0.0,MLA layer 3,1
14,16,1,131072,8192,fp8_e4m3,86.61929321289062,86.64900623261929,1236010496,75497472,0.004408787935972214,MLA layer 3,1
14,16,1,1048576,8192,fp8_e4m3,2941.026611328125,2941.0394225269556,2586183168,603979776,0.006423066835850477,MLA layer 3,1
14,16,1,1048576,4096,fp8_e4m3,3945.074951171875,3945.084372535348,2476279296,603979776,0.00626356853172183,MLA layer 3,1
14,16,1,1048576,16384,fp8_e4m3,2016.95556640625,2016.9804459437728,2803893760,603979776,0.006239296402782202,MLA layer 3,1
14,8,2,8192,8192,bfloat16,3.1705920696258545,3.211851231753826,304677888,9437184,0.0,MLA layer 3,1
14,8,2,131072,8192,bfloat16,106.62198638916016,106.65422305464745,2061960704,150994944,0.004243088886141777,MLA layer 3,1
14,8,2,1048576,8192,bfloat16,4369.849609375,4369.853439740837,3694855680,1207959552,0.006312725134193897,MLA layer 3,1
14,8,2,8192,8192,fp8_e4m3,2.460767984390259,2.4946704506874084,304677888,4718592,0.0,MLA layer 3,1
14,8,2,131072,8192,fp8_e4m3,106.40735626220703,106.43807053565979,2061960704,75497472,0.004397677723318338,MLA layer 3,1
14,8,2,1048576,8192,fp8_e4m3,4491.498046875,4491.501436568797,3694855680,603979776,0.006420935969799757,MLA layer 3,1
14,4,4,8192,8192,bfloat16,2.910367965698242,2.9509561136364937,482411520,9437184,0.0,MLA layer 3,1
14,4,4,131072,8192,bfloat16,167.6379852294922,167.67126694321632,3713992192,150994944,0.004635781981050968,MLA layer 3,1
14,4,4,1048576,8192,bfloat16,8091.5869140625,8091.5682362392545,5911283200,1207959552,0.006738480180501938,MLA layer 3,1
14,4,4,8192,8192,fp8_e4m3,3.315743923187256,3.368905745446682,482411520,4718592,0.0,MLA layer 3,1
14,4,4,131072,8192,fp8_e4m3,166.94972229003906,166.98235739022493,3713992192,75497472,0.004787429701536894,MLA layer 3,1
14,4,4,1048576,8192,fp8_e4m3,8133.12109375,8133.101888932288,5911283200,603979776,0.006839616224169731,MLA layer 3,1
15,16,1,8192,8192,bfloat16,12.290975570678711,12.339976616203785,215811072,9437184,0.0,MLA layer 3,1
15,16,1,131072,8192,bfloat16,7612.5595703125,7612.544563598931,1236010496,150994944,0.004252754617482424,MLA layer 3,1
15,16,1,1048576,8192,bfloat16,2971.856201171875,2971.8656158074737,2586183168,1207959552,0.006312869489192963,MLA layer 3,1
15,16,1,1048576,4096,bfloat16,3800.652099609375,3800.659202039242,2476279296,1207959552,0.006080470513552427,MLA layer 3,1
15,16,1,1048576,16384,bfloat16,1982.0321044921875,1982.0589246228337,2803893760,1207959552,0.006186738610267639,MLA layer 3,1
15,16,1,8192,8192,fp8_e4m3,3.3477120399475098,3.3754967153072357,215811072,4718592,0.0,MLA layer 3,1
15,16,1,131072,8192,fp8_e4m3,86.6192626953125,86.64548583328724,1236010496,75497472,0.004408787935972214,MLA layer 3,1
15,16,1,1048576,8192,fp8_e4m3,2941.03173828125,2941.038335673511,2586183168,603979776,0.006423066835850477,MLA layer 3,1
15,16,1,1048576,4096,fp8_e4m3,3945.070068359375,3945.0738774612546,2476279296,603979776,0.00626356853172183,MLA layer 3,1
15,16,1,1048576,16384,fp8_e4m3,2016.9365234375,2016.9552937150002,2803893760,603979776,0.006239296402782202,MLA layer 3,1
15,8,2,8192,8192,bfloat16,3.1677439212799072,3.210858441889286,304677888,9437184,0.0,MLA layer 3,1
15,8,2,131072,8192,bfloat16,106.6226577758789,106.64910357445478,2061960704,150994944,0.004243088886141777,MLA layer 3,1
15,8,2,1048576,8192,bfloat16,4369.86328125,4369.862142950296,3694855680,1207959552,0.006312725134193897,MLA layer 3,1
15,8,2,8192,8192,fp8_e4m3,2.4629440307617188,2.4939673021435738,304677888,4718592,0.0,MLA layer 3,1
15,8,2,131072,8192,fp8_e4m3,106.40777587890625,106.43429402261972,2061960704,75497472,0.004397677723318338,MLA layer 3,1
15,8,2,1048576,8192,fp8_e4m3,4491.49365234375,4491.493243724108,3694855680,603979776,0.006420935969799757,MLA layer 3,1
15,4,4,8192,8192,bfloat16,2.9147839546203613,2.952779643237591,482411520,9437184,0.0,MLA layer 3,1
15,4,4,131072,8192,bfloat16,167.64553833007812,167.67369862645864,3713992192,150994944,0.004635781981050968,MLA layer 3,1
15,4,4,1048576,8192,bfloat16,8091.60498046875,8091.582699678838,5911283200,1207959552,0.006738480180501938,MLA layer 3,1
15,4,4,8192,8192,fp8_e4m3,3.2755839824676514,3.315337933599949,482411520,4718592,0.0,MLA layer 3,1
15,4,4,131072,8192,fp8_e4m3,166.9486083984375,166.977908462286,3713992192,75497472,0.004787429701536894,MLA layer 3,1
15,4,4,1048576,8192,fp8_e4m3,8133.12548828125,8133.102273568511,5911283200,603979776,0.006839616224169731,MLA layer 3,1
