rank,group_start,size,requested_tokens,padded_tokens,op,logical_bytes,median_ms,min_ms,max_ms
0,0,16,1024,1024,all_gather,14680064,0.08080253601074219,0.08068666458129883,0.08081920146942138
0,0,16,1024,1024,all_to_all,14680064,0.05001000165939331,0.04999986489613851,0.05004413525263469
0,0,16,1024,1024,rs_ag_pair,14680064,0.16158226331075032,0.1615297317504883,0.16158960660298666
0,0,16,8192,8192,all_reduce,117440512,0.41417318979899087,0.4139597256978353,0.41420427958170575
0,0,16,8192,8192,reduce_scatter,117440512,0.26377545992533363,0.26339720090230306,0.26383013725280763
0,0,16,8192,8192,all_gather,117440512,0.21032066345214845,0.2102735996246338,0.21093360582987467
0,0,16,8192,8192,all_to_all,117440512,0.21445493698120116,0.21443959871927898,0.2145066738128662
0,0,16,8192,8192,rs_ag_pair,117440512,0.4762689272562663,0.47603012720743815,0.47779305775960285
0,0,16,16384,16384,all_reduce,234881024,0.7066635767618815,0.7058826446533203,0.71016050974528
0,0,16,16384,16384,reduce_scatter,234881024,0.36472721099853517,0.36437733968098956,0.3651433308919271
0,0,16,16384,16384,all_gather,234881024,0.36990025838216145,0.3698294639587402,0.36992826461791994
0,0,16,16384,16384,all_to_all,234881024,0.38471972147623695,0.38462467193603517,0.384934933980306
0,0,16,16384,16384,rs_ag_pair,234881024,0.7463361104329427,0.7460097630818685,0.7465445200602213
1,0,2,1,2,all_reduce,28672,0.014159866174062093,0.014135733246803284,0.014220133423805237
1,0,2,1,2,reduce_scatter,28672,0.012866399685541789,0.01285800039768219,0.012917733192443848
1,0,2,1,2,all_gather,28672,0.01297706663608551,0.012976800402005514,0.013001199563344319
1,0,2,1,2,all_to_all,28672,0.014053066571553549,0.01400266687075297,0.014064400394757589
1,0,2,1,2,rs_ag_pair,28672,0.03373586734135946,0.0336465318997701,0.03379520177841187
1,0,2,8,8,all_reduce,114688,0.014405066768328348,0.014383999506632487,0.014406266808509826
1,0,2,8,8,reduce_scatter,114688,0.012882000207901001,0.01285800039768219,0.012883866826693216
1,0,2,8,8,all_gather,114688,0.012942799925804138,0.012901600201924641,0.012956133484840393
1,0,2,8,8,all_to_all,114688,0.014393333594004314,0.014343466361363728,0.014500799775123595
1,0,2,8,8,rs_ag_pair,114688,0.03329640030860901,0.033225999275843306,0.03373080094655355
1,0,2,128,128,all_reduce,1835008,0.021135600407918294,0.021119600534439086,0.021171067158381143
1,0,2,128,128,reduce_scatter,1835008,0.01651373306910197,0.016511733333269756,0.016518800457318624
1,0,2,128,128,all_gather,1835008,0.01771786610285441,0.017705599466959637,0.017808133363723756
1,0,2,128,128,all_to_all,1835008,0.021113999684651694,0.020980133612950643,0.02121986746788025
1,0,2,128,128,rs_ag_pair,1835008,0.04170893430709839,0.04169720013936361,0.0417792002360026
1,0,2,1024,1024,all_reduce,14680064,0.05250146786371867,0.052500001589457196,0.052557067076365156
1,0,2,1024,1024,reduce_scatter,14680064,0.03747066656748454,0.03744186560312907,0.03755746682484944
1,0,2,1024,1024,all_gather,14680064,0.038095335165659584,0.03803173303604126,0.038155468304951985
1,0,2,1024,1024,all_to_all,14680064,0.03869933287302653,0.0383734663327535,0.04575613339742025
1,0,2,1024,1024,rs_ag_pair,14680064,0.08355920314788819,0.0835050662358602,0.08382706642150879
1,0,2,8192,8192,all_reduce,117440512,0.2474770704905192,0.24733506838480632,0.24754533767700196
1,0,2,8192,8192,reduce_scatter,117440512,0.16497294108072916,0.16482973098754883,0.16517945925394695
1,0,2,8192,8192,all_gather,117440512,0.15391133626302084,0.15383267402648926,0.15391252835591634
1,0,2,8192,8192,all_to_all,117440512,0.1965789318084717,0.19644120534261067,0.1966482639312744
1,0,2,8192,8192,rs_ag_pair,117440512,0.32713747024536133,0.3271214803059896,0.327208137512207
1,0,2,16384,16384,all_reduce,234881024,0.4544186592102051,0.45436534881591795,0.45469640096028646
1,0,2,16384,16384,reduce_scatter,234881024,0.3024801254272461,0.30239171981811525,0.30252599716186523
1,0,2,16384,16384,all_gather,234881024,0.2837901433308919,0.28368587493896485,0.28380546569824217
1,0,2,16384,16384,all_to_all,234881024,0.3623180071512858,0.3619474728902181,0.36232039133707683
1,0,2,16384,16384,rs_ag_pair,234881024,0.5946382522583008,0.5945338567097982,0.5947320302327473
1,0,4,1,4,all_reduce,57344,0.021030932664871216,0.021029333273569744,0.02103839914004008
1,0,4,1,4,reduce_scatter,57344,0.016314133008321127,0.016308133800824482,0.016315866510073343
1,0,4,1,4,all_gather,57344,0.01649133364359538,0.016478932897249856,0.016505199670791625
1,0,4,1,4,all_to_all,57344,0.01514146625995636,0.015137333671251934,0.015177067120869954
1,0,4,1,4,rs_ag_pair,57344,0.04082906643549601,0.04076160192489624,0.04097413221995036
1,0,4,8,8,all_reduce,114688,0.02002320090929667,0.020017866293589273,0.02006946603457133
1,0,4,8,8,reduce_scatter,114688,0.016260266304016113,0.016248666246732078,0.016290266315142313
1,0,4,8,8,all_gather,114688,0.016221867005030314,0.016194533308347067,0.016242000460624694
1,0,4,8,8,all_to_all,114688,0.015482399861017864,0.015453733007113139,0.015558666984240214
