rank,tp,dp,phase,batch_per_dp,chunk,ms,graph_ms,dynamic_peak_bytes,state_bytes
9,4,4,decode,32,1,0.9616640210151672,0.09419199625651041,2238464,27525120
9,4,4,decode,128,1,0.9920960068702698,0.14713066418965656,8953856,110100480
9,4,4,decode,256,1,0.9564160108566284,0.22682239214579264,17973248,220200960
9,8,2,prefill,1,1024,2.1243839263916016,,110180352,430080
9,8,2,prefill,1,8192,3.6589760780334473,,881055744,430080
9,8,2,prefill,1,16384,5.597280025482178,,1762056192,430080
9,8,2,decode,1,1,1.1274559497833252,0.07357652982076009,42496,430080
9,8,2,decode,8,1,1.1727999448776245,0.07622719605763753,338432,3440640
9,8,2,decode,32,1,1.2189439535140991,0.08258879979451497,1352704,13762560
9,8,2,decode,128,1,0.9981439709663391,0.10963733196258545,5476352,55050240
9,8,2,decode,256,1,0.9810879826545715,0.17594666481018068,11345920,110100480
9,16,1,prefill,1,1024,2.2443199157714844,,55155712,215040
9,16,1,prefill,1,8192,3.3674240112304688,,440790016,215040
9,16,1,prefill,1,16384,4.215167999267578,,881028096,215040
9,16,1,decode,1,1,1.0801600217819214,0.08269440333048503,28672,215040
9,16,1,decode,8,1,1.2519359588623047,0.07314026355743408,227840,1720320
9,16,1,decode,32,1,0.9691200256347656,0.07825919787089029,910336,6881280
9,16,1,decode,128,1,0.9732159972190857,0.11355306307474772,3641344,27525120
9,16,1,decode,256,1,0.9699199795722961,0.14243733088175456,7348224,55050240
10,1,16,prefill,1,1024,2.479167938232422,,881442816,3440640
10,1,16,prefill,1,8192,14.260416030883789,,7048445952,3440640
10,1,16,prefill,1,16384,28.525983810424805,,14096449536,3440640
10,1,16,decode,1,1,0.6596159934997559,0.15144853591918944,246272,3440640
10,1,16,decode,8,1,0.6023039817810059,0.16266026496887206,1969664,27525120
10,1,16,decode,32,1,0.605184018611908,0.20525760650634767,8468480,110100480
10,1,16,decode,128,1,0.5426880121231079,0.3525226593017578,31580160,440401920
10,1,16,decode,256,1,0.6492159962654114,0.6368096033732097,63029248,880803840
10,2,8,prefill,1,1024,2.031968116760254,,440721408,1720320
10,2,8,prefill,1,8192,7.848639965057373,,3524222976,1720320
10,2,8,prefill,1,16384,15.11241626739502,,7048224768,1720320
10,2,8,decode,1,1,0.8159999847412109,0.10576000213623046,125440,1720320
10,2,8,decode,8,1,0.7837120294570923,0.11091840267181396,1002496,13762560
10,2,8,decode,32,1,0.8361600041389465,0.13942826588948568,4074496,55050240
10,2,8,decode,128,1,0.6439999938011169,0.2196181297302246,16101376,220200960
10,2,8,decode,256,1,0.5872960090637207,0.3921674728393555,32071680,440401920
10,4,4,prefill,1,1024,2.462048053741455,,220360704,860160
10,4,4,prefill,1,8192,4.836063861846924,,1762111488,860160
10,4,4,prefill,1,16384,8.673215866088867,,3524112384,860160
10,4,4,decode,1,1,0.9455999732017517,0.07937599817911783,70144,860160
10,4,4,decode,8,1,0.9728320240974426,0.08048640092213949,559616,6881280
10,4,4,decode,32,1,0.9636160135269165,0.09420906702677409,2238464,27525120
10,4,4,decode,128,1,0.9942399859428406,0.14713385899861653,8953856,110100480
10,4,4,decode,256,1,0.9564160108566284,0.22692586580912272,17973248,220200960
10,8,2,prefill,1,1024,2.1262400150299072,,110180352,430080
10,8,2,prefill,1,8192,3.658207893371582,,881055744,430080
10,8,2,prefill,1,16384,5.602719783782959,,1762056192,430080
10,8,2,decode,1,1,1.1232000589370728,0.07359999815622965,42496,430080
10,8,2,decode,8,1,1.1723840236663818,0.07623573144276936,338432,3440640
10,8,2,decode,32,1,1.220352053642273,0.08259092966715495,1352704,13762560
10,8,2,decode,128,1,1.0064640045166016,0.1096938689549764,5476352,55050240
10,8,2,decode,256,1,0.9871360063552856,0.17593706448872884,11345920,110100480
10,16,1,prefill,1,1024,2.2484800815582275,,55155712,215040
10,16,1,prefill,1,8192,3.371936082839966,,440790016,215040
10,16,1,prefill,1,16384,4.210879802703857,,881028096,215040
10,16,1,decode,1,1,1.0843199491500854,0.08277973333994547,28672,215040
10,16,1,decode,8,1,1.2537599802017212,0.07329493363698324,227840,1720320
10,16,1,decode,32,1,0.9691839814186096,0.07828799883524577,910336,6881280
10,16,1,decode,128,1,0.9765759706497192,0.11357440153757731,3641344,27525120
10,16,1,decode,256,1,0.9707520008087158,0.14250987370808918,7348224,55050240
11,1,16,prefill,1,1024,2.4096319675445557,,881442816,3440640
11,1,16,prefill,1,8192,14.253631591796875,,7048445952,3440640
11,1,16,prefill,1,16384,28.477184295654297,,14096449536,3440640
11,1,16,decode,1,1,0.6863359808921814,0.15132907231648762,246272,3440640
11,1,16,decode,8,1,0.5777279734611511,0.16240213712056478,1969664,27525120
11,1,16,decode,32,1,0.5509120225906372,0.20532800356547037,8468480,110100480
11,1,16,decode,128,1,0.5089280009269714,0.3518069267272949,31580160,440401920
11,1,16,decode,256,1,0.6502400040626526,0.6364917119344076,63029248,880803840
11,2,8,prefill,1,1024,2.0361599922180176,,440721408,1720320
11,2,8,prefill,1,8192,7.847968101501465,,3524222976,1720320
11,2,8,prefill,1,16384,15.113151550292969,,7048224768,1720320
11,2,8,decode,1,1,0.8151360154151917,0.10576960245768229,125440,1720320
11,2,8,decode,8,1,0.7836160063743591,0.11092053254445394,1002496,13762560
11,2,8,decode,32,1,0.8345280289649963,0.13943999608357746,4074496,55050240
11,2,8,decode,128,1,0.6430720090866089,0.2195850690205892,16101376,220200960
11,2,8,decode,256,1,0.5867519974708557,0.39215466181437175,32071680,440401920
11,4,4,prefill,1,1024,2.457632064819336,,220360704,860160
11,4,4,prefill,1,8192,4.838399887084961,,1762111488,860160
11,4,4,prefill,1,16384,8.676416397094727,,3524112384,860160
11,4,4,decode,1,1,0.945248007774353,0.07934827009836833,70144,860160
11,4,4,decode,8,1,0.9751039743423462,0.08038079738616943,559616,6881280
11,4,4,decode,32,1,0.9633280038833618,0.09428799947102864,2238464,27525120
11,4,4,decode,128,1,0.9922559857368469,0.14720212618509929,8953856,110100480
11,4,4,decode,256,1,0.9565439820289612,0.227018674214681,17973248,220200960
11,8,2,prefill,1,1024,2.125152111053467,,110180352,430080
11,8,2,prefill,1,8192,3.6622400283813477,,881055744,430080
11,8,2,prefill,1,16384,5.601632118225098,,1762056192,430080
11,8,2,decode,1,1,1.1460479497909546,0.07356692949930826,42496,430080
11,8,2,decode,8,1,1.1760319471359253,0.07623573144276936,338432,3440640
11,8,2,decode,32,1,1.2207039594650269,0.08261439800262452,1352704,13762560
11,8,2,decode,128,1,1.0024960041046143,0.10976320107777914,5476352,55050240
11,8,2,decode,256,1,0.9850879907608032,0.17595307032267252,11345920,110100480
11,16,1,prefill,1,1024,2.2480640411376953,,55155712,215040
11,16,1,prefill,1,8192,3.371999979019165,,440790016,215040
11,16,1,prefill,1,16384,4.211616039276123,,881028096,215040
11,16,1,decode,1,1,1.0959680080413818,0.08278720378875733,28672,215040
11,16,1,decode,8,1,1.2579200267791748,0.07320640087127686,227840,1720320
11,16,1,decode,32,1,0.9694079756736755,0.07831040223439535,910336,6881280
11,16,1,decode,128,1,0.9804480075836182,0.1135754664738973,3641344,27525120
11,16,1,decode,256,1,0.9705600142478943,0.14247466723124186,7348224,55050240
12,1,16,prefill,1,1024,2.759040117263794,,881442816,3440640
12,1,16,prefill,1,8192,14.312031745910645,,7048445952,3440640
12,1,16,prefill,1,16384,28.58415985107422,,14096449536,3440640
12,1,16,decode,1,1,0.8299199938774109,0.15201172828674317,246272,3440640
12,1,16,decode,8,1,0.84934401512146,0.16281174023946127,1969664,27525120
12,1,16,decode,32,1,0.8372480273246765,0.20614293416341145,8468480,110100480
12,1,16,decode,128,1,0.6939520239830017,0.35252691904703776,31580160,440401920
12,1,16,decode,256,1,0.8325759768486023,0.6386410395304362,63029248,880803840
12,2,8,prefill,1,1024,2.721695899963379,,440721408,1720320
12,2,8,prefill,1,8192,8.077088356018066,,3524222976,1720320
12,2,8,prefill,1,16384,15.359968185424805,,7048224768,1720320
12,2,8,decode,1,1,1.0734080076217651,0.107259734471639,125440,1720320
12,2,8,decode,8,1,1.0913280248641968,0.11134933630625407,1002496,13762560
12,2,8,decode,32,1,1.0814080238342285,0.1402613321940104,4074496,55050240
12,2,8,decode,128,1,0.9661759734153748,0.2204810619354248,16101376,220200960
12,2,8,decode,256,1,0.9963200092315674,0.3931530634562174,32071680,440401920
12,4,4,prefill,1,1024,3.1300160884857178,,220360704,860160
12,4,4,prefill,1,8192,4.877503871917725,,1762111488,860160
12,4,4,prefill,1,16384,8.572704315185547,,3524112384,860160
12,4,4,decode,1,1,1.1488959789276123,0.0789194663365682,70144,860160
12,4,4,decode,8,1,1.1818560361862183,0.08046080271402994,559616,6881280
12,4,4,decode,32,1,1.167680025100708,0.09413759708404541,2238464,27525120
12,4,4,decode,128,1,0.8333439826965332,0.14679147402445475,8953856,110100480
12,4,4,decode,256,1,1.135807991027832,0.22693440119425456,17973248,220200960
12,8,2,prefill,1,1024,2.1197121143341064,,110180352,430080
12,8,2,prefill,1,8192,3.654400110244751,,881055744,430080
12,8,2,prefill,1,16384,5.594848155975342,,1762056192,430080
12,8,2,decode,1,1,1.1224000453948975,0.07341226736704508,42496,430080
12,8,2,decode,8,1,1.1693120002746582,0.07618133227030437,338432,3440640
12,8,2,decode,32,1,1.1996480226516724,0.08237333297729492,1352704,13762560
12,8,2,decode,128,1,1.0129599571228027,0.10961493651072184,5476352,55050240
12,8,2,decode,256,1,0.9799360036849976,0.17593812942504883,11345920,110100480
12,16,1,prefill,1,1024,2.2434239387512207,,55155712,215040
12,16,1,prefill,1,8192,3.3459839820861816,,440790016,215040
12,16,1,prefill,1,16384,4.210400104522705,,881028096,215040
12,16,1,decode,1,1,1.0889919996261597,0.08194560209910075,28672,215040
12,16,1,decode,8,1,1.2244800329208374,0.07300053437550863,227840,1720320
12,16,1,decode,32,1,0.9625279903411865,0.078220796585083,910336,6881280
12,16,1,decode,128,1,0.9679679870605469,0.11307733058929444,3641344,27525120
12,16,1,decode,256,1,0.9661759734153748,0.142138671875,7348224,55050240
13,1,16,prefill,1,1024,2.7911999225616455,,881442816,3440640
13,1,16,prefill,1,8192,14.461695671081543,,7048445952,3440640
13,1,16,prefill,1,16384,28.615455627441406,,14096449536,3440640
13,1,16,decode,1,1,0.7637439966201782,0.15139840443929037,246272,3440640
13,1,16,decode,8,1,0.6298559904098511,0.16209600766499838,1969664,27525120
13,1,16,decode,32,1,0.766048014163971,0.20521920522054035,8468480,110100480
13,1,16,decode,128,1,0.6496000289916992,0.3525290807088216,31580160,440401920
13,1,16,decode,256,1,0.6676480174064636,0.6372917175292969,63029248,880803840
13,2,8,prefill,1,1024,2.7395200729370117,,440721408,1720320
13,2,8,prefill,1,8192,8.089632034301758,,3524222976,1720320
13,2,8,prefill,1,16384,15.369343757629395,,7048224768,1720320
13,2,8,decode,1,1,1.0853439569473267,0.10728853543599447,125440,1720320
13,2,8,decode,8,1,1.1061760187149048,0.11134080092112224,1002496,13762560
13,2,8,decode,32,1,1.093824028968811,0.13995733261108398,4074496,55050240
13,2,8,decode,128,1,0.9625599980354309,0.22022293408711752,16101376,220200960
13,2,8,decode,256,1,1.022976040840149,0.3929471969604492,32071680,440401920
13,4,4,prefill,1,1024,3.0409278869628906,,220360704,860160
13,4,4,prefill,1,8192,4.858496189117432,,1762111488,860160
13,4,4,prefill,1,16384,8.568767547607422,,3524112384,860160
13,4,4,decode,1,1,1.165727972984314,0.07877653439839681,70144,860160
13,4,4,decode,8,1,1.1875200271606445,0.08091306686401367,559616,6881280
13,4,4,decode,32,1,1.1753920316696167,0.0939733346303304,2238464,27525120
13,4,4,decode,128,1,0.8255680203437805,0.1465845266977946,8953856,110100480
13,4,4,decode,256,1,1.1376639604568481,0.22674667040507,17973248,220200960
13,8,2,prefill,1,1024,2.1124160289764404,,110180352,430080
13,8,2,prefill,1,8192,3.630079984664917,,881055744,430080
13,8,2,prefill,1,16384,5.581632137298584,,1762056192,430080
13,8,2,decode,1,1,1.137503981590271,0.07303040027618408,42496,430080
13,8,2,decode,8,1,1.1550079584121704,0.07576533158620198,338432,3440640
13,8,2,decode,32,1,1.2113280296325684,0.08225813706715902,1352704,13762560
13,8,2,decode,128,1,1.0151360034942627,0.1093610684076945,5476352,55050240
13,8,2,decode,256,1,0.9625599980354309,0.17566827138264973,11345920,110100480
13,16,1,prefill,1,1024,2.24019193649292,,55155712,215040
13,16,1,prefill,1,8192,3.353247880935669,,440790016,215040
13,16,1,prefill,1,16384,4.199295997619629,,881028096,215040
13,16,1,decode,1,1,1.0700479745864868,0.08239146868387857,28672,215040
13,16,1,decode,8,1,1.2296960353851318,0.07276693185170492,227840,1720320
13,16,1,decode,32,1,0.9525439739227295,0.07784319718678792,910336,6881280
13,16,1,decode,128,1,0.9763839840888977,0.11323946317036947,3641344,27525120
13,16,1,decode,256,1,0.9573439955711365,0.14211947123209637,7348224,55050240
14,1,16,prefill,1,1024,2.602816104888916,,881442816,3440640
14,1,16,prefill,1,8192,14.293024063110352,,7048445952,3440640
14,1,16,prefill,1,16384,28.551231384277344,,14096449536,3440640
14,1,16,decode,1,1,0.6564800143241882,0.15153813362121582,246272,3440640
14,1,16,decode,8,1,0.5883200168609619,0.1622656027475993,1969664,27525120
14,1,16,decode,32,1,0.6082559823989868,0.20520960489908854,8468480,110100480
14,1,16,decode,128,1,0.5559999942779541,0.35218238830566406,31580160,440401920
14,1,16,decode,256,1,0.6517760157585144,0.637885856628418,63029248,880803840
14,2,8,prefill,1,1024,2.0888960361480713,,440721408,1720320
14,2,8,prefill,1,8192,7.881824016571045,,3524222976,1720320
14,2,8,prefill,1,16384,15.151359558105469,,7048224768,1720320
14,2,8,decode,1,1,0.8316799998283386,0.10575679937998454,125440,1720320
14,2,8,decode,8,1,0.7682880163192749,0.11106986999511718,1002496,13762560
14,2,8,decode,32,1,0.863968014717102,0.13956373532613117,4074496,55050240
14,2,8,decode,128,1,0.6475520133972168,0.21965012550354004,16101376,220200960
14,2,8,decode,256,1,0.5879679918289185,0.39269227981567384,32071680,440401920
14,4,4,prefill,1,1024,3.170559883117676,,220360704,860160
14,4,4,prefill,1,8192,4.882527828216553,,1762111488,860160
14,4,4,prefill,1,16384,8.576800346374512,,3524112384,860160
14,4,4,decode,1,1,1.1767359972000122,0.0791103998819987,70144,860160
14,4,4,decode,8,1,1.2000000476837158,0.08129920164744059,559616,6881280
14,4,4,decode,32,1,1.192736029624939,0.09432960351308187,2238464,27525120
14,4,4,decode,128,1,0.8356159925460815,0.14692266782124838,8953856,110100480
14,4,4,decode,256,1,1.1448320150375366,0.2269418716430664,17973248,220200960
14,8,2,prefill,1,1024,2.1222400665283203,,110180352,430080
14,8,2,prefill,1,8192,3.654560089111328,,881055744,430080
14,8,2,prefill,1,16384,5.597439765930176,,1762056192,430080
14,8,2,decode,1,1,1.1471359729766846,0.0736138661702474,42496,430080
14,8,2,decode,8,1,1.1703360080718994,0.07620266278584799,338432,3440640
14,8,2,decode,32,1,1.220255970954895,0.08256426652272543,1352704,13762560
14,8,2,decode,128,1,1.0158079862594604,0.10964693228403727,5476352,55050240
14,8,2,decode,256,1,0.9830399751663208,0.17594772974650066,11345920,110100480
14,16,1,prefill,1,1024,2.242464065551758,,55155712,215040
14,16,1,prefill,1,8192,3.3696959018707275,,440790016,215040
14,16,1,prefill,1,16384,4.2151360511779785,,881028096,215040
14,16,1,decode,1,1,1.0965759754180908,0.08265706698099771,28672,215040
14,16,1,decode,8,1,1.250175952911377,0.07315839926401774,227840,1720320
14,16,1,decode,32,1,0.9664959907531738,0.078220796585083,910336,6881280
14,16,1,decode,128,1,0.9783999919891357,0.1133962631225586,3641344,27525120
14,16,1,decode,256,1,0.969760000705719,0.1423456033070882,7348224,55050240
15,1,16,prefill,1,1024,2.6506240367889404,,881442816,3440640
15,1,16,prefill,1,8192,14.297760009765625,,7048445952,3440640
15,1,16,prefill,1,16384,28.576416015625,,14096449536,3440640
15,1,16,decode,1,1,0.6440640091896057,0.15184213320414225,246272,3440640
15,1,16,decode,8,1,0.6009600162506104,0.16286719640096028,1969664,27525120
15,1,16,decode,32,1,0.6359040141105652,0.20619519551595053,8468480,110100480
15,1,16,decode,128,1,0.5509120225906372,0.3518890698750814,31580160,440401920
15,1,16,decode,256,1,0.6533120274543762,0.6393418629964193,63029248,880803840
15,2,8,prefill,1,1024,2.0809600353240967,,440721408,1720320
15,2,8,prefill,1,8192,7.8843841552734375,,3524222976,1720320
15,2,8,prefill,1,16384,15.15004825592041,,7048224768,1720320
15,2,8,decode,1,1,0.8322240114212036,0.10574719905853272,125440,1720320
15,2,8,decode,8,1,0.7683200240135193,0.11103999614715576,1002496,13762560
15,2,8,decode,32,1,0.8666239976882935,0.13953065872192383,4074496,55050240
15,2,8,decode,128,1,0.6450240015983582,0.2197173277537028,16101376,220200960
15,2,8,decode,256,1,0.5888000130653381,0.3927263895670573,32071680,440401920
15,4,4,prefill,1,1024,3.169696092605591,,220360704,860160
15,4,4,prefill,1,8192,4.881472110748291,,1762111488,860160
15,4,4,prefill,1,16384,8.572128295898438,,3524112384,860160
15,4,4,decode,1,1,1.1746879816055298,0.0790986696879069,70144,860160
15,4,4,decode,8,1,1.2000319957733154,0.0813973347345988,559616,6881280
15,4,4,decode,32,1,1.1931519508361816,0.09430720011393229,2238464,27525120
15,4,4,decode,128,1,0.8325120210647583,0.1468575954437256,8953856,110100480
15,4,4,decode,256,1,1.1438080072402954,0.22707734107971192,17973248,220200960
15,8,2,prefill,1,1024,2.1215999126434326,,110180352,430080
15,8,2,prefill,1,8192,3.6539199352264404,,881055744,430080
15,8,2,prefill,1,16384,5.5945281982421875,,1762056192,430080
15,8,2,decode,1,1,1.1254080533981323,0.07362133661905924,42496,430080
15,8,2,decode,8,1,1.1699199676513672,0.07626453240712484,338432,3440640
15,8,2,decode,32,1,1.219391942024231,0.08255786895751953,1352704,13762560
15,8,2,decode,128,1,1.012768030166626,0.10960426330566406,5476352,55050240
15,8,2,decode,256,1,0.9830399751663208,0.1759434700012207,11345920,110100480
15,16,1,prefill,1,1024,2.2408320903778076,,55155712,215040
15,16,1,prefill,1,8192,3.3679358959198,,440790016,215040
15,16,1,prefill,1,16384,4.213696002960205,,881028096,215040
15,16,1,decode,1,1,1.0980479717254639,0.08272426923116048,28672,215040
15,16,1,decode,8,1,1.2519680261611938,0.07306986649831136,227840,1720320
15,16,1,decode,32,1,0.9656320214271545,0.07818026542663574,910336,6881280
15,16,1,decode,128,1,0.9739840030670166,0.11344853242238363,3641344,27525120
15,16,1,decode,256,1,0.9676799774169922,0.1424341360727946,7348224,55050240
