rank,tp,cp,dp,queries,cached_tokens,local_attention_ms,attention_with_merge_ms,graph_ms,correctness_max_abs,expanded_kv_bytes,local_attention_flops
2,8,2,1,1024,32768,0.24435839653015137,0.45706877708435056,0.3169503927230835,0.002017885446548462,125829120,128849018880
2,8,2,1,8192,32768,0.708355188369751,0.9060128211975098,0.886894416809082,0.002017885446548462,125829120,1030792151040
2,8,2,1,1,131072,0.6908736228942871,0.7321631908416748,0.728542423248291,0.002017885446548462,503316480,503316480
2,8,2,1,128,131072,0.6925888061523438,0.7364960193634034,0.7251808166503906,0.002017885446548462,503316480,64424509440
2,8,2,1,1024,131072,0.9194175720214843,1.0000896453857422,0.9920800209045411,0.002017885446548462,503316480,515396075520
2,8,2,1,8192,131072,2.7039615631103517,3.008233642578125,2.9632272720336914,0.002017885446548462,503316480,4123168604160
2,8,2,1,1,1048576,5.404377746582031,5.441158294677734,5.432044982910156,0.002017885446548462,4026531840,4026531840
2,8,2,1,128,1048576,5.405807876586914,5.457001495361328,5.438628768920898,0.002017885446548462,4026531840,515396075520
2,8,2,1,1024,1048576,7.22733154296875,7.342745971679688,7.326737976074218,0.002017885446548462,4026531840,4123168604160
2,8,2,1,8192,1048576,23.800755310058594,24.723814392089842,24.1069091796875,0.002017885446548462,4026531840,32985348833280
2,4,4,1,1,32768,0.10108480453491211,0.42892799377441404,0.14211039543151854,0.001576155424118042,125829120,125829120
2,4,4,1,128,32768,0.10212160348892212,0.46348161697387696,0.15229920148849488,0.001576155424118042,125829120,16106127360
2,4,4,1,1024,32768,0.13508800268173218,0.49195518493652346,0.23676800727844238,0.001576155424118042,125829120,128849018880
2,4,4,1,8192,32768,0.7022016048431396,1.0844575881958007,1.0625007629394532,0.001576155424118042,125829120,1030792151040
2,4,4,1,1,131072,0.35783679485321046,0.4479423999786377,0.3944511890411377,0.001576155424118042,503316480,503316480
2,4,4,1,128,131072,0.35768320560455324,0.46077117919921873,0.4058080196380615,0.001576155424118042,503316480,64424509440
2,4,4,1,1024,131072,0.48227519989013673,0.5932159900665284,0.5823215961456298,0.001576155424118042,503316480,515396075520
2,4,4,1,8192,131072,2.7374143600463867,3.331590270996094,3.2130496978759764,0.001576155424118042,503316480,4123168604160
2,4,4,1,1,1048576,2.746281623840332,2.799897575378418,2.7852960586547852,0.001576155424118042,4026531840,4026531840
2,4,4,1,128,1048576,2.7405567169189453,2.809209632873535,2.7949296951293947,0.001576155424118042,4026531840,515396075520
2,4,4,1,1024,1048576,3.72154541015625,3.8701953887939453,3.830206298828125,0.001576155424118042,4026531840,4123168604160
2,4,4,1,8192,1048576,24.387890625,26.203201293945312,24.99750213623047,0.001576155424118042,4026531840,32985348833280
2,2,8,1,1,32768,0.07488319873809815,0.4026656150817871,0.12262879610061646,0.0008339136838912964,125829120,125829120
2,2,8,1,128,32768,0.08241919875144958,0.41521282196044923,0.16130880117416382,0.0008339136838912964,125829120,16106127360
2,2,8,1,1024,32768,0.14317760467529297,0.4452223777770996,0.3434240102767944,0.0008339136838912964,125829120,128849018880
2,2,8,1,8192,32768,0.6510752201080322,1.3854656219482422,1.3607983589172363,0.0008339136838912964,125829120,1030792151040
2,2,8,1,1,131072,0.1891551971435547,0.4557663917541504,0.2528687953948975,0.0008339136838912964,503316480,503316480
2,2,8,1,128,131072,0.19070719480514525,0.4529119968414307,0.29200799465179444,0.0008339136838912964,503316480,64424509440
2,2,8,1,1024,131072,0.5031392097473144,0.7223552227020263,0.7083583831787109,0.0008339136838912964,503316480,515396075520
2,2,8,1,8192,131072,2.526281547546387,3.6128799438476564,3.340758514404297,0.0008339136838912964,503316480,4123168604160
2,2,8,1,1,1048576,1.4353407859802245,1.5689536094665528,1.468496036529541,0.0008339136838912964,4026531840,4026531840
2,2,8,1,128,1048576,1.4031392097473145,1.531987190246582,1.5110624313354493,0.0008339136838912964,4026531840,515396075520
2,2,8,1,1024,1048576,3.8392097473144533,4.0714111328125,4.069953536987304,0.0008339136838912964,4026531840,4123168604160
2,2,8,1,8192,1048576,23.325546264648438,24.762034606933593,24.587435913085937,0.0008339136838912964,4026531840,32985348833280
2,1,16,1,1,32768,0.17932800054550171,0.49489598274230956,0.15142079591751098,0.0008585304021835327,125829120,125829120
2,1,16,1,128,32768,0.08733440041542054,2.3654495239257813,0.19673759937286378,0.0008585304021835327,125829120,16106127360
2,1,16,1,1024,32768,0.12010879516601562,0.5115551948547363,0.4525119781494141,0.0008585304021835327,125829120,128849018880
2,1,16,1,8192,32768,0.6953536033630371,2.091904067993164,2.0697328567504885,0.0008585304021835327,125829120,1030792151040
2,1,16,1,1,131072,0.10771199464797973,0.5329023838043213,0.21839361190795897,0.0008585304021835327,503316480,503316480
2,1,16,1,128,131072,0.10927360057830811,0.41072640419006345,0.2673759937286377,0.0008585304021835327,503316480,64424509440
2,1,16,1,1024,131072,0.3915488004684448,0.7479455947875977,0.7336575984954834,0.0008585304021835327,503316480,515396075520
2,1,16,1,8192,131072,2.440460777282715,4.18548812866211,3.8548145294189453,0.0008585304021835327,503316480,4123168604160
2,1,16,1,1,1048576,0.7544415950775146,0.8996992111206055,0.8664671897888183,0.0008585304021835327,4026531840,4026531840
2,1,16,1,128,1048576,0.7450272083282471,0.9303680419921875,0.9029775619506836,0.0008585304021835327,4026531840,515396075520
2,1,16,1,1024,1048576,2.981523132324219,3.5561729431152345,3.477083206176758,0.0008585304021835327,4026531840,4123168604160
2,1,16,1,8192,1048576,23.592025756835938,25.266560363769532,24.824229431152343,0.0008585304021835327,4026531840,32985348833280
2,4,1,4,1,32768,0.5063680171966553,0.49045438766479493,0.3529599905014038,0.002623140811920166,503316480,503316480
2,4,1,4,128,32768,0.3633951902389526,0.36243200302124023,0.35382080078125,0.002623140811920166,503316480,64424509440
2,4,1,4,1024,32768,0.48688321113586425,0.4854112148284912,0.4754447937011719,0.002623140811920166,503316480,515396075520
2,4,1,4,8192,32768,2.7685855865478515,2.910755157470703,2.9258800506591798,0.002623140811920166,503316480,4123168604160
2,4,1,4,1,131072,1.4975839614868165,1.3833184242248535,1.373862361907959,0.002623140811920166,2013265920,2013265920
2,4,1,4,128,131072,1.3841055870056151,1.3841535568237304,1.3750656127929688,0.002623140811920166,2013265920,257698037760
2,4,1,4,1024,131072,1.8704256057739257,1.880396842956543,1.8692592620849608,0.002623140811920166,2013265920,2061584302080
2,4,1,4,8192,131072,11.749798583984376,11.832908630371094,12.345758056640625,0.002623140811920166,2013265920,16492674416640
2,4,1,4,1,1048576,10.940790557861328,10.939183807373047,10.914920043945312,0.002623140811920166,16106127360,16106127360
2,4,1,4,128,1048576,10.91693115234375,10.914351654052734,10.905289459228516,0.002623140811920166,16106127360,2061584302080
2,4,1,4,1024,1048576,15.00476531982422,15.118655395507812,15.345344543457031,0.002623140811920166,16106127360,16492674416640
2,4,1,4,8192,1048576,98.87827758789062,99.03701171875,99.75557250976563,0.002623140811920166,16106127360,131941395333120
2,8,1,2,1,32768,0.3562432050704956,0.356278395652771,0.3475935935974121,0.002129495143890381,251658240,251658240
2,8,1,2,128,32768,0.3556191921234131,0.35526399612426757,0.3482079982757568,0.002129495143890381,251658240,32212254720
2,8,1,2,1024,32768,0.4708576202392578,0.4704736232757568,0.4628464221954346,0.002129495143890381,251658240,257698037760
2,8,1,2,8192,32768,1.3709792137145995,1.382329559326172,1.3891231536865234,0.002129495143890381,251658240,2061584302080
2,8,1,2,1,131072,1.508403205871582,1.3860416412353516,1.3622480392456056,0.002129495143890381,1006632960,1006632960
2,8,1,2,128,131072,1.3707807540893555,1.3702431678771974,1.3631312370300293,0.002129495143890381,1006632960,128849018880
2,8,1,2,1024,131072,1.8239103317260743,1.82544002532959,1.8155344009399415,0.002129495143890381,1006632960,1030792151040
2,8,1,2,8192,131072,5.609952163696289,5.82360954284668,5.7747344970703125,0.002129495143890381,1006632960,8246337208320
2,8,1,2,1,1048576,10.841056060791015,10.838438415527344,10.78421401977539,0.002129495143890381,8053063680,8053063680
2,8,1,2,128,1048576,10.794416046142578,10.796089935302735,10.7847900390625,0.002129495143890381,8053063680,1030792151040
2,8,1,2,1024,1048576,14.4782470703125,14.477516174316406,14.46431884765625,0.002129495143890381,8053063680,8246337208320
2,8,1,2,8192,1048576,48.180908203125,47.816708374023435,49.162017822265625,0.002129495143890381,8053063680,65970697666560
2,4,2,2,1,32768,0.18622080087661744,0.49701762199401855,0.2177583932876587,0.0020030438899993896,251658240,251658240
2,4,2,2,128,32768,0.18716479539871217,0.5213119983673096,0.22869279384613037,0.0020030438899993896,251658240,32212254720
2,4,2,2,1024,32768,0.25012478828430174,0.5402944087982178,0.334990406036377,0.0020030438899993896,251658240,257698037760
2,4,2,2,8192,32768,1.3738880157470703,1.7017824172973632,1.7016544342041016,0.0020030438899993896,251658240,2061584302080
2,4,2,2,1,131072,0.7219552040100098,0.7897791862487793,0.7270063877105712,0.0020030438899993896,1006632960,1006632960
2,4,2,2,128,131072,0.6995359897613526,0.7510687828063964,0.7377776145935059,0.0020030438899993896,1006632960,128849018880
2,4,2,2,1024,131072,0.9449983596801758,1.0484416007995605,1.0338959693908691,0.0020030438899993896,1006632960,1030792151040
2,4,2,2,8192,131072,5.581878280639648,6.298089599609375,6.198987197875977,0.0020030438899993896,1006632960,8246337208320
2,4,2,2,1,1048576,5.476464080810547,5.526665496826172,5.5093505859375,0.0020030438899993896,8053063680,8053063680
2,4,2,2,128,1048576,5.477788925170898,5.532742309570312,5.516904067993164,0.0020030438899993896,8053063680,1030792151040
2,4,2,2,1024,1048576,7.446332550048828,7.635820770263672,7.6107841491699215,0.0020030438899993896,8053063680,8246337208320
2,4,2,2,8192,1048576,50.5335693359375,50.87028198242187,50.25860595703125,0.0020030438899993896,8053063680,65970697666560
2,2,4,2,1,32768,0.102019202709198,0.4957695960998535,0.14590400457382202,0.001435011625289917,251658240,251658240
2,2,4,2,128,32768,0.10333759784698486,0.4652256011962891,0.1665552020072937,0.001435011625289917,251658240,32212254720
2,2,4,2,1024,32768,0.2633888006210327,0.48461117744445803,0.42281599044799806,0.001435011625289917,251658240,257698037760
2,2,4,2,8192,32768,1.24552640914917,2.014419174194336,1.9320703506469727,0.001435011625289917,251658240,2061584302080
2,2,4,2,1,131072,0.3744096040725708,0.4713280200958252,0.4154463768005371,0.001435011625289917,1006632960,1006632960
2,2,4,2,128,131072,0.3752415895462036,0.5036384105682373,0.42490239143371583,0.001435011625289917,1006632960,128849018880
2,2,4,2,1024,131072,0.9759903907775879,1.1569279670715331,1.1410847663879395,0.001435011625289917,1006632960,1030792151040
2,2,4,2,8192,131072,5.338499069213867,6.3478656768798825,6.184320068359375,0.001435011625289917,1006632960,8246337208320
2,2,4,2,1,1048576,2.7922367095947265,2.856867218017578,2.8424415588378906,0.001435011625289917,8053063680,8053063680
2,2,4,2,128,1048576,2.7980319976806642,2.8757247924804688,2.8646671295166017,0.001435011625289917,8053063680,1030792151040
2,2,4,2,1024,1048576,7.658118438720703,7.938387298583985,7.939717102050781,0.001435011625289917,8053063680,8246337208320
2,2,4,2,8192,1048576,48.526025390625,48.976861572265626,49.29779052734375,0.001435011625289917,8053063680,65970697666560
3,16,1,1,1,32768,0.3486687898635864,0.34851200580596925,0.3383471965789795,0.0021064281463623047,125829120,125829120
3,16,1,1,128,32768,0.3461407899856567,0.3463551998138428,0.3386176109313965,0.0021064281463623047,125829120,16106127360
3,16,1,1,1024,32768,0.4689568042755127,0.46681919097900393,0.4587247848510742,0.0021064281463623047,125829120,128849018880
3,16,1,1,8192,32768,0.9155967712402344,0.9157504081726074,0.8929599761962891,0.0021064281463623047,125829120,1030792151040
3,16,1,1,1,131072,1.3648768424987794,1.3619296073913574,1.3473423957824706,0.0021064281463623047,503316480,503316480
3,16,1,1,128,131072,1.355571174621582,1.3579775810241699,1.3473999977111817,0.0021064281463623047,503316480,64424509440
3,16,1,1,1024,131072,1.8077791213989258,1.8051776885986328,1.7981679916381836,0.0021064281463623047,503316480,515396075520
3,16,1,1,8192,131072,3.572604751586914,3.5414657592773438,3.5622543334960937,0.0021064281463623047,503316480,4123168604160
3,16,1,1,1,1048576,10.742889404296875,10.721036529541015,10.714002990722657,0.0021064281463623047,4026531840,4026531840
3,16,1,1,128,1048576,10.722882843017578,10.722994995117187,10.713043212890625,0.0021064281463623047,4026531840,515396075520
3,16,1,1,1024,1048576,14.333197021484375,14.335498046875,14.34167022705078,0.0021064281463623047,4026531840,4123168604160
3,16,1,1,8192,1048576,28.215060424804687,28.774151611328126,28.348202514648438,0.0021064281463623047,4026531840,32985348833280
3,8,2,1,1,32768,0.18207039833068847,0.4984896183013916,0.20757598876953126,0.002017885446548462,125829120,125829120
3,8,2,1,128,32768,0.183843195438385,0.4689311981201172,0.21457600593566895,0.002017885446548462,125829120,16106127360
3,8,2,1,1024,32768,0.24515841007232667,0.44901437759399415,0.31677439212799074,0.002017885446548462,125829120,128849018880
3,8,2,1,8192,32768,0.7143936157226562,0.906611156463623,0.8859775543212891,0.002017885446548462,125829120,1030792151040
3,8,2,1,1,131072,0.6933248043060303,0.7314815998077393,0.7280272006988525,0.002017885446548462,503316480,503316480
3,8,2,1,128,131072,0.710425615310669,0.7352831840515137,0.7250624179840088,0.002017885446548462,503316480,64424509440
3,8,2,1,1024,131072,0.9180128097534179,1.0001184463500976,0.9919695854187012,0.002017885446548462,503316480,515396075520
3,8,2,1,8192,131072,2.730463981628418,3.0082752227783205,2.963974380493164,0.002017885446548462,503316480,4123168604160
3,8,2,1,1,1048576,5.4890625,5.440940856933594,5.431923294067383,0.002017885446548462,4026531840,4026531840
3,8,2,1,128,1048576,5.405974578857422,5.453164672851562,5.438438415527344,0.002017885446548462,4026531840,515396075520
3,8,2,1,1024,1048576,7.223612976074219,7.3392189025878904,7.326392364501953,0.002017885446548462,4026531840,4123168604160
3,8,2,1,8192,1048576,23.731353759765625,24.72169647216797,24.104112243652345,0.002017885446548462,4026531840,32985348833280
3,4,4,1,1,32768,0.10274239778518676,0.4306943893432617,0.14191999435424804,0.001576155424118042,125829120,125829120
3,4,4,1,128,32768,0.1029088020324707,0.46623997688293456,0.1518064022064209,0.001576155424118042,125829120,16106127360
3,4,4,1,1024,32768,0.13866560459136962,0.49283199310302733,0.23624160289764404,0.001576155424118042,125829120,128849018880
3,4,4,1,8192,32768,0.6944384098052978,1.0843168258666993,1.0610848426818849,0.001576155424118042,125829120,1030792151040
3,4,4,1,1,131072,0.3585216045379639,0.4474527835845947,0.3941999912261963,0.001576155424118042,503316480,503316480
3,4,4,1,128,131072,0.35919039249420165,0.45972161293029784,0.40586237907409667,0.001576155424118042,503316480,64424509440
3,4,4,1,1024,131072,0.48375678062438965,0.5926752090454102,0.5813920021057128,0.001576155424118042,503316480,515396075520
3,4,4,1,8192,131072,2.767190361022949,3.3308574676513674,3.2070640563964843,0.001576155424118042,503316480,4123168604160
3,4,4,1,1,1048576,2.9386079788208006,2.79880313873291,2.7853759765625,0.001576155424118042,4026531840,4026531840
3,4,4,1,128,1048576,2.75034236907959,2.8077375411987306,2.7948640823364257,0.001576155424118042,4026531840,515396075520
3,4,4,1,1024,1048576,3.7300350189208986,3.8684127807617186,3.8302478790283203,0.001576155424118042,4026531840,4123168604160
3,4,4,1,8192,1048576,23.60657958984375,26.19854736328125,24.996609497070313,0.001576155424118042,4026531840,32985348833280
3,2,8,1,1,32768,0.07666879892349243,0.3957024097442627,0.12263840436935425,0.0008339136838912964,125829120,125829120
3,2,8,1,128,32768,0.08308799862861634,0.4100895881652832,0.16131680011749266,0.0008339136838912964,125829120,16106127360
3,2,8,1,1024,32768,0.14764800071716308,0.42740797996520996,0.34371199607849123,0.0008339136838912964,125829120,128849018880
3,2,8,1,8192,32768,0.6636928081512451,1.384883213043213,1.360431957244873,0.0008339136838912964,125829120,1030792151040
3,2,8,1,1,131072,0.20359361171722412,0.45482559204101564,0.2529088020324707,0.0008339136838912964,503316480,503316480
3,2,8,1,128,131072,0.20203840732574463,0.45311999320983887,0.29197120666503906,0.0008339136838912964,503316480,64424509440
3,2,8,1,1024,131072,0.5100831985473633,0.7198527812957763,0.7074639797210693,0.0008339136838912964,503316480,515396075520
3,2,8,1,8192,131072,2.5573535919189454,3.612892913818359,3.340929412841797,0.0008339136838912964,503316480,4123168604160
3,2,8,1,1,1048576,1.406275177001953,1.5690048217773438,1.468504047393799,0.0008339136838912964,4026531840,4026531840
3,2,8,1,128,1048576,1.4073856353759766,1.5294367790222168,1.5104880332946777,0.0008339136838912964,4026531840,515396075520
