rank,ep,source_ranks,tokens_per_rank,global_tokens,routing,ms,graph_ms,max_mean_expert_load,workspace_device_bytes,dynamic_peak_bytes
1,4,4,1,4,balanced,0.26626133918762207,0.2615061283111572,13.999999046325684,3089104896,7168
1,4,4,1,4,hot_rank,0.1244757334391276,0.12050879796346028,55.999996185302734,3089104896,7168
1,4,4,8,32,balanced,0.7508074442545573,0.7466559727986654,1.7499998807907104,3089104896,57344
1,4,4,8,32,hot_rank,0.17731626828511557,0.17254400253295898,55.999996185302734,3089104896,57344
1,4,4,128,512,balanced,0.8393845240275065,0.8352799733479818,1.09375,3089104896,917504
1,4,4,128,512,hot_rank,0.90448424021403,0.9003125508626302,55.999996185302734,3089104896,917504
1,4,4,512,2048,balanced,1.0417930603027343,1.0375712076822916,1.01171875,3089104896,3670016
1,4,4,512,2048,hot_rank,1.4992256164550781,1.4919743855794272,55.999996185302734,3089104896,3670016
1,4,4,2048,8192,balanced,1.6701141357421876,1.6678698221842447,1.0048828125,3089104896,14680064
1,4,4,2048,8192,hot_rank,4.719048563639323,4.712582397460937,55.999996185302734,3089104896,14680064
2,16,16,1,16,balanced,0.18924800554911295,0.18522772789001465,3.499999761581421,6981419008,7168
2,16,16,1,16,hot_rank,0.10433920224507649,0.08691946665445964,55.999996185302734,6981419008,7168
2,16,16,8,128,balanced,0.20974613825480143,0.20541119575500488,1.3125,6981419008,57344
2,16,16,8,128,hot_rank,0.3654378573099772,0.35920213063557943,55.999996185302734,6981419008,57344
2,16,16,128,2048,balanced,0.2924042701721191,0.2869738578796387,1.01171875,6981419008,917504
2,16,16,128,2048,hot_rank,1.388040542602539,1.349875259399414,55.999996185302734,6981419008,917504
2,16,16,512,8192,balanced,0.45978240966796874,0.4550869305928548,1.0048828125,6981419008,3670016
2,16,16,512,8192,hot_rank,4.67666015625,4.669346110026042,55.999996185302734,6981419008,3670016
2,16,16,2048,32768,balanced,1.436846923828125,1.42608642578125,1.00146484375,6981419008,14680064
2,16,16,2048,32768,hot_rank,17.76903076171875,17.76761474609375,55.999996185302734,6981419008,14680064
2,16,4,2048,8192,balanced,1.5072597503662108,1.5029876708984375,1.0048828125,6981419008,
2,16,8,1024,8192,balanced,1.4099957784016928,1.4040629069010417,1.0048828125,6981419008,
2,8,8,1,8,balanced,0.32828906377156575,0.3240127881368001,6.999999523162842,4171235328,7168
2,8,8,1,8,hot_rank,0.09744106928507487,0.092795729637146,55.999996185302734,4171235328,7168
2,8,8,8,64,balanced,0.3663061459859212,0.3614325205485026,1.7499998807907104,4171235328,57344
2,8,8,8,64,hot_rank,0.2248213291168213,0.21965120633443197,55.999996185302734,4171235328,57344
2,8,8,128,1024,balanced,0.4489418665568034,0.4435231844584147,1.0390625,4171235328,917504
2,8,8,128,1024,hot_rank,1.051796277364095,1.047278912862142,55.999996185302734,4171235328,917504
2,8,8,512,4096,balanced,0.6210997263590495,0.6163722356160481,1.01171875,4171235328,3670016
2,8,8,512,4096,hot_rank,2.4282496134440104,2.419849650065104,55.999996185302734,4171235328,3670016
2,8,8,2048,16384,balanced,1.5102197011311849,1.50480105082194,1.00146484375,4171235328,14680064
2,8,8,2048,16384,hot_rank,9.013627115885416,9.003761800130208,55.999996185302734,4171235328,14680064
2,4,4,1,4,balanced,0.26625919342041016,0.2614954630533854,13.999999046325684,3089104896,7168
2,4,4,1,4,hot_rank,0.1244586706161499,0.12046506404876708,55.999996185302734,3089104896,7168
2,4,4,8,32,balanced,0.7507989247639973,0.7465685526529948,1.7499998807907104,3089104896,57344
2,4,4,8,32,hot_rank,0.17718613942464193,0.17251946131388346,55.999996185302734,3089104896,57344
2,4,4,128,512,balanced,0.8392266591389974,0.8352842966715495,1.09375,3089104896,917504
2,4,4,128,512,hot_rank,0.9043968200683594,0.9002837498982748,55.999996185302734,3089104896,917504
2,4,4,512,2048,balanced,1.0418218612670898,1.037613868713379,1.01171875,3089104896,3670016
2,4,4,512,2048,hot_rank,1.4991296132405598,1.4919999440511067,55.999996185302734,3089104896,3670016
2,4,4,2048,8192,balanced,1.6700458526611328,1.6675861358642579,1.0048828125,3089104896,14680064
2,4,4,2048,8192,hot_rank,4.718822224934896,4.712514241536458,55.999996185302734,3089104896,14680064
3,16,16,1,16,balanced,0.18919679323832195,0.1851370652516683,3.499999761581421,6981419008,7168
3,16,16,1,16,hot_rank,0.1042645295461019,0.08693866729736328,55.999996185302734,6981419008,7168
3,16,16,8,128,balanced,0.20952852567036948,0.20530026753743488,1.3125,6981419008,57344
3,16,16,8,128,hot_rank,0.3652864138285319,0.35920852025349936,55.999996185302734,6981419008,57344
3,16,16,128,2048,balanced,0.29229866663614906,0.28682133356730144,1.01171875,6981419008,917504
3,16,16,128,2048,hot_rank,1.3879360198974608,1.3497503916422526,55.999996185302734,6981419008,917504
3,16,16,512,8192,balanced,0.4597397486368815,0.4550858815511068,1.0048828125,6981419008,3670016
